rotulo,texto
0,"A Mess I have read this book cover to cover (with my highlighter and pencil at the ready) and I've never been more frustrated in all my life. I work with Word everyday and am looking to automate documents and I can make no sense out of any of it. (Of course, there is a strong possibility that I'm stupid and in over my head - but if you think you're going to learn to create templates and fill-in forms and learn to use If-then-else fields, etc., well, I missed it.)"
1,my #1 book this book changed me ... it changed the way i look at things ... the way i observe all the events in my life ...it wasnt easy to read at the beginning ... but this book helped me get rid of depression ...writing the characters names with a brief about each of thm will help you alot
0,"Grinnell IS in Iowa! This is the first Danielle Steel book I have read, and it will be the last. Aside from the sappy, predictable story and elementary use of the language, the book contains (for me, at least) an egregious editorial mistake - Tommy thinking about Maribeth, page 158 of the paperback: ""But there was something he didn't like to think about, her going back to Iowa and her parents."" This would be the same Maribeth who took a bus from Onawa, Iowa to Omaha, Nebraska, then got off in Grinnell on the way to Chicago. The only Grinnell, with a college, on the way to Chicago from Omaha, happens to be the one in IOWA!!I suppose, to some people, this is a small point. However, in my opinion, if you're going to write fiction, make it up. Don't screw it up.And by the way, Grinnell is a very cool town."
1,"Worked like a charm! Wasn't sure what was wrong with my ice maker, so I bought this kit. Replaced just the main ice maker component (took less than 10 minutes), and the unit started right up. It has been making ice reliably. Great deal."
1,Ones to watch over and over Excellent classic style movies. All well acted with excellent stars. Will watch over again many times.Colin Firth is one of my favorites.
1,"Los Mocosos does it again!!!!!!!!!!! Los Mocosos is a very unique band with strong latin roots from the Mission Dist. If you are a fan of Santana, Malo, War, Tower of Power this is a must CD for you to have in your collection. I have all Los Mocosos cd's and they are all great. This one includes an eclectic mix and a beautiful remake of ""I'm your puppet"". It is better than the original. These guys will go far and I hope they stay together for a long time to come. It is not very often that I like a whole CD but I like every song on this Cd. This is a cd that you must get. Check out their other cd Shades of Brown also a great cd. Peace Light Love Joy and enjoy this Los Mocosos cd. Ike"
1,"Best Book! This is the best book in the field of creativity and accelerated learning!!! After only 15 minutes, I felt that my brain had a really good and hard workout."
1,AMERICA'S CRITIC I LOVED THIS ONE IT WAS PRETTY AWESOME MY FULL REVEIW WOULD JUST BE A WASTE JUST OWN THIS MOVIE AND THATS THAT!!!!
0,"WHAT A HUGE DISAPPOINTMENT I had heard that Kim was one of the best books of all time. Had to wait 2 months for library to acquire it.Have never been so disappointed in anything. Cults, voodoo, spells, magic, demonic activity, caste system, blasphemy, abuse, violence, superstition, humanism (worship of certain humans), depression, ... UGH!!WHAT A WASTE OF TIME!! DON'T BOTHER READING THIS."
0,verbose! This book is full of adverbs and adjectives and extremely verbose. Sounds amateurish. Lost my interest. Stick to established fantasy writers to get your money's worth from your reading.
0,"Broken! We bought this as a birthday gift and when it was opened - it was broken inside the box. I am glad I also purchased a strobe light or the kids would have been so disappointed! And, instead of being able to exchange it - you can only return to amazon from this seller and there was no way to conact the seller to have them send us a working one."
1,"Great Story, but watch the language Got this book because it was on the Sunshine State Readers list for 3-5 grade. Problem: author uses language that is inappropriate for this age group. Several uses of the word ""bu**"" another ""fa**"" and several ""b**b"", which I find inappropriate for 8 -10 year old kids. My local public elementary school won't even stock the book. Why would Mr. Fogelin do this to an otherwise great kids book?"
0,"Poorly crafted, no noticeable affects. My laptop has no difference in temperature than sitting on hardwood. So it's job of cooling my laptop left a lot to be desired, but hey, it angled it nicely for typing. About a month after I bought it though, one of the rubber pads that elevates your computer slid off, it was merely glued. I can't imagine what I could have done to prevent this, as it never left my desk... so I'm going to attribute this to poor craftsmanship.All in all I love Targus products but this felt like trash, you get what you pay for definitely is true here."
0,"OK products, HORRIBLE warranty service If you purchase Millennium products by Farberware do not count on getting any satisfaction if you need to use the warranty. I sent in three pieces 5 months ago for what I was told was a 6-8 week process -- I'm still waiting, and every time I call I get a different line -- they are either incompetent or lying, or both. Decent products, unacceptable customer service -- buyer beware!"
0,Ok Didn't really interest me enough to read mire than first couple of pages. Probably wouldn't buy again. To others though this could be their book.
1,power washer For the home owner it does what ever you need at 1750 psi. My last one was gas @ 2500psi. This electric washer is a no brainer. Easy operation and at 1750 psi can still do damage to wood if not carful.
1,Still the Same...Great Rock Classics Of Our Time- Rod Stewart Rod is always good. I liked this because of the songs. Not a bad one on it. He did good. Good driving music.
0,"Rescue My Wallet Useless, a total waste of money. The wasps laughed at it. Did attract some flies however. So not totally useless."
0,"Horribly Disappointed! Don't get me wrong, ""Harriet the Spy,"" was one of my all time favorite books (and movies), growing up. I'm almost 26 now and had always wanted to read ""The Long Secret,"" So after re-reading Harriet, I went to the bookstore and ordered myself a copy. Well, at first it wasn't so bad, but there really wasn't any real point to the story. Harriet hadn't matured much at all, and to make matters worse, really offensive and hostile notes were left all over the place. I am also a Christian and find it offensive that the phrase ""Jesus Hates You,"" should be allowed to be published in a Children's book. This is especially true in this day and age, when almost any threat has the potential to turn violent.Skip this one."
0,Awful stuff I agree with the two previous reviewers. This is indeed horrendous fake swing that doesn't hold a candle to the original masters. It is also GRATE (not great) modern swing!
1,"he gets it right Your ears will thank you for buying this album. You can really chill out to it with all the musical styles covered - pop, techno, rock but where it really shines is the bluesy gospel/electronic fusion with the awesome tracks Natural Blues & Run On, yes I love the blues but you don't have to be biased towards any particular type of music to enjoy this album as it cleverly mixes most genres. Easily 5 stars as I can't think of any weak points on this."
1,"A kitchen staple I love this pan. I use it practically every day. We received one for our marriage, and, after 20 years, I finally had to replace it. (A second one we received a few years later is still holding up beautifully.) The pan is the perfect size for a can of soup or vegetables or a gravy mix. I absolutely love it!"
0,"Yes it's short-cupping Well, now we are a little leery about replacing, but we have invested in about 5 boxes of K-cups (taking advantage of sales at Kohl's) soo..this is going back to Costco tomorrow. We read the reviews but thought that the newer models had replaced the older ones-guess not. We had been using bottled water entire time so we knew in 2 months it wasn't a build up issue. It's short-cupping and going back."
0,"One boys dream of flying and finding the girl of his dreams I suppose one of the things I have come to expect about 3D movies is they feature effects that take advantage of the 3D effect. This movie does little of that. This is the story of two young kids, a boy and girl. He dreams of flight, she is a natural engineer. Later in life they are best friends but deal with a military pilot trying to steal her heart. The acting is poor. The photography is mostly amazing.Some of the scenes shot over Lake Powell become tedious with endless stalls and boring close-ups of people in the cockpit. There is very little of what is featured in the case/cover photograph. If you're looking for a Blue Angels in 3D type video, this is not for you. If you're looking for non-actors with lots of actor close-ups generally filmed in 3D than this might be the ticket.I would have rather seen a best-of at Oshkosh in 3D instead. I wish I had never purchased this 'movie.'"
0,"Forced previews The movie is fine, but the DVD has previews of other movies that cannot be skipped over. Please don't pay money to support this practice. If you pay for the movie, you shouldn't have to pay again by watching ads."
1,"Excelente, como todos los libros de él. Es una lectura muy amena, para el que sabe un poco del idioma astrológico, sin embargo es fácil de leer, y el libro a diferencia de otros de SA está escrito de una forma más informal debido a que es tipo conferencias de pregunta y respuesta.Es un excelente complemento para el otro libro del mismo autor Person to Person Astrology."
1,"Excellent rendition Amanda Root does an excellent job of bringing the story to life. She seems to truly understand the message Charlotte Bronte communicates in her superb dialogue. This is my favorite audio CD. Amanda Root's telling of the story does not sound like someone reading from a book, but rather like someone living a life. I highly recommend this audio book."
0,"Bullock boring. Even Hugh Grant can't save this movie. Hugh Grant does his enjoyable act to perfection in this movie but it is so lacking in story that it's rendered mind-numbing syrup even by romantic comedy standards. The schlock political message they attempt is embarrasing even to liberals.And let's face it, Sandra Bullock is just not a screen beauty, cute maybe, but that nasal voice that not will carry a movie."
0,Felt Scatterbrained. I felt the booked lacked a lot. The art was great but i learned nothing from the book in regards to writing. I was expecting something a bit more descriptive and was disappointed. I would not recommend this book to anyone.
0,"For Cultural Lemmings Everywhere Please! Five stars for a collection of the sappiest songs of all time? It is pretty hard to take seriously someone who claims to have invented music (""I am music and I write the songs"") yet the abundance of five star reviews here proves that PT Barnium was right...."
1,"The Count of Monte Cristo Although Count of Monte Cristo kept me on my toes wondering what would happen next, it seemed to drone on by without a certain explanation. I loved the book, it just had parts that i thought Dumas could have easily done without. Besides that, Count of Monte Cristo was a wonderfully written book that deserves full credit on itself. It had such passion and devotion inside it; it's as though Dumas himself was feeling the same imprisonment as Dantes."
1,"Up Down, Near far Great intro to the opposite theme, up/down, slow/fast, open/closed. My son loves it and says up/down whenever he hears someone say either word. Elmo is a great introducer of concepts."
0,"Profoundly worthless. Just think of all the trees cut down to make all the additions of this classicly boring novel. This ranks with Catch-22 and Huckleberry Fin as one of the worst novels yet published in the English language. Was there a plot? No. Don't kid yourself. The fool author made it up as he went along not caring if it made sense or if the characters had any meaning. I hate this novel with a passion so great it scares even me. I'd like to see all copies burned. Okay, not really. That's a little extreme. But, at least take this garbage out of school curriculums. Its' making us stupid, making us believe Pip's world is what the world really is. Pip if a fool that got dumped too many times and where's the sex. Was Dickens scared of it. I believe that all great novels should have sex in them. It brings some humanity to them . Great Expectations is a fantasy on level with the Bible but worse, tragicly worse."
0,"helen hunt is like a piano with one key From the beginning of the movie, to about three-quarters of the way through, when I ejected it--I kept telling myself ""it's got to get better""--it never did. There wasn't a single character that ""grabbed me""--and at least two that finally caused me to push the eject button.Does Helen Hunt ever play a role where the audience isn't glaringly aware that it's Helen Hunt on the screen? She whines and chews her way through every line of dialogue until the hair on my arms stands on end. She never deviates: A Good Woman and Then She Found Me--these are very different movies--you'd think she'd do something different with the characters (to fit the time and the place in which the story takes place). I've made a pact with myself--no more movies with Ms. Hunt. This one was the last."
1,"real cranberries I just can say i love this album for the simple reason it is the first one and never equaled in sound, elegance, quality, essence, delicate sadness and youth. It is incomparable and it deserves to be listen by good and pacient tastes in post XX century pop music.I do recomended.(...)"
1,Just what I was looking for.... Great AMP for the speakers in my garage and Lanai.....Sounds great and easy to useSimple is good...plus the price is right!
1,You have to know what your doing This plane takes alot to get off the ground you really have to throw this thing but once its up there your good to go i would recommend to stand on top of hill and throw it so it has more of a chance getting airborne.
0,"Well this book wins the award for the most boring, stupid & This book had way to many characters! Is boring from start to end and has no point! What the hell does this book mean?"
0,"Hoku is a hit... with children five and under that is! Hoku's ridicousily stupid ""Another Dumb Blonde"" is possibly one of the stupidest songs ever writen. Hoku didn't even write the song and the melody and lyrics are horid. Hoku is no small package thoiugh- she's two doughnuts away from 200. The title alone states perfectly what she is- another dumb blonde."
0,"Three Days of Use and It Broke Very disappointed in this product. It worked perfectly for exactly three days and could not be resuscitated. It was very inexpensive so I did not want to pay half again the price to ship it back for an exchange, so the company would do nothing when they sent me an inquiry as to product satisfaction."
0,"Cats had fleas within a month Both cats were infested with fleas, the worse they have ever had within a month of using these collars, and both my cats are indoor only cats. I was very disappointed."
1,Noise Cancelling Earphones Ease of use - excellentBattery life- lasted a flight to/from Hawaii and still in useDecreased cabin noise - good (nothing else to compare it to)Sound quality - very goodPrice - not as expensive as Bose
1,You have to buy good books for your family It's a very good book for my 13'th daughter. We live in México and the english teachers recomended us to buy this book
1,Important read Well written. Insightful. Entertaining. Informative. Important issues for our times. Interesting to compare Mernissi's childhood experiences with all that she has accomplished since.
0,"old release, incomplete This release is from 1993, since then the entire TUBE BAR calls have been released, all 105 of them. They can all be purchased in MP3, CD or DVD+CD in the 35th Anniversary collection.MP3:Tube Bar Prank Calls 35th Anniversary Complete Collection [Explicit]CD:Tube Bar Prank Calls 35th Anniversary Complete Collection [Explicit Content]DVD+CD:Tube Bar Prank Calls 35th Anniversary Complete Collection [DVD+CD] Dolby/DTSThis album actually has been re-edited, re-issued and re-mastered in 2013 under the title of:Tube Bar Prank Phone Calls Vol. 1 [Explicit]There is also a 2007 newer version by the BBB's in CD:TUBE BAR"
0,"Hardly the Oregon Trail This book was a disappointment to me and I should have researched it more before purchasing it. It was my hope to read about the settlers moving West on the old Oregon Trail but this book had nothing to do with that. Instead, it was an account of Parkman's experiences as he traveled in some of the Western areas of the U.S. (Wyoming area, Black Hills, etc.) Much of his time was spent with the various Indian tribes as he befriended them and learned much of their culture. He also spent a great deal of time hunting. My real problem with his story is that it was so repetitive. Many of the accounts were similar and it seemed like we were going over and over the same thing. I read almost every thing I can find on Western adventure and exploration but this one is sure not on the top of my list."
0,"Having a Garage Sale Stop ! This may look cute, but any amount of playing (even breathing on it) will cause it to fall apart. This toy did not last a month in our house. It never stayed together, and on top of that it comes with about 20 teeny tine ""grooming pieces"" (not kidding, most a smaller than a dime) Definitely a major disappointment for my daughters who love strawberry shortcake and horses."
1,"""The Lord of the Rings"" Light This is LOTR light; Well written, but not nearly to the fullest extent of the literary powers Tolkein reached later with LOTR. The story too, is more for younger folks. It should however be read before LOTR because it provides necessary background. It's a quick read too - 1 day."
0,"KOSS is a terrible CD player KOSS is a good bargain if their products actually worked over the long haul. BUT THEY DON'T! Trust me, or you will pay with a couple of 20's and your sanity. I am not the only one, my cousin purchased the same KOSS CD player and one month later he threw it off a 5 story apartment building balcony. It's a piece of crap."
0,"Parents - Don't waste your money! Buy the GBA game I purchased the Red and Blue PETs for my son who loves the show. These toys don't work properly. My son carries it around as a prop but it too difficult for a child between 6-10 to understand. If your child wants a PET, but the GBA game Red Sun / Blue Moon. There is a build it PET that works. Kids can battle each other."
1,much cheaper at target I haven't even taken this out of the box yet but I got it at target for $50! This item is definitely overpriced.
0,huh Don't remember getting this. Good book regardless. Guess it was from a mobile app. Anyways I do recommend it still. Enjoy
0,Awful! Don't waist your money This piece of junk stopped working after two times. Don't bother ordering this because you'll regret it. Hindsight is 20/20.
1,"A classic in pristine condition. The problem with old (esp. foreign) film is that it can be hard to find good editions. Classics like this, which have already survived the test of time, tend to get picked up by two-bit distributors and released in the most disgraceful of manners. Thank god for the Criterion Collection; This lavish transfer will not disappoint those with a healthy aesthetic. Reading a lot of the other reviews, I've noticed that they've mentioned something about the sound quality: it's true, even in the newly restored edition there are some imperfections, but I don't think that is enough to merit less than 5 stars (maybe 4.5, but that's not an option.)"
1,Spatula that you'll adore. Another fine product by Oxo Good Grips. Good value for a sturdy spatula that will not bend out of shape. Love the comfy grip too.
1,The Irregulars This movie is so pleasant and funny that any audience will love it. The resultant outcome is not conservative at all but does play to most everyone's joy.
0,"This will be an additional toy for next spring's yard sale Our almost 4 year old couldn't wait to get this toy to add to his super hero collection. It looks great on the box. However, this is by far the worst toy we have purchased for any of our kids in almost 8 years. It is so flimsy and cheaply built. Pieces fall off and it tips a lot. Hopefully it will be re-designed with sturdier materials. If you are considering purchasing it...don't...you'll save your self some money and frustration."
0,"No changes here I do like crossing the t's on the top, and writing my first initial as the star A, but other than that, I generally find it a rather ugly script. Perhaps that's why it's not working for me, but I've not noticed any changes in myself or my life despite months of writing the t's and A's as she says."
1,"Quite Possibly ... This has to be the best, or one of the best pieces of cinematography that I have ever seen. The spit shot scene, the numerous shots of time fast-forwarding and rewinding, the multiple character thought patterns, all help to add this to my favorites list. I am very impressed with the well thought out characters, extraordinary dialogue, and character motivation. If you haven't seen this movie I recommend that you do it's an excellent piece of movie magic."
1,"Pretty good reading The writing style was simple; The storyline was engaging, the characters captivating. The story was narrated unsentimentally, but effects sympathy.However, this book contains profanity, besides mild violence and unwarranted reference to bodily function."
1,Heller with a gun This novel takes you from a warm fire to the icy wastes and carries you on a wild flight to survive the elements and overcome the threat to innocent travellers. A excellent adventure with a unexpected ending.
0,"Abridged version, buyer beware. This is the abridged version of the Dumas classic.Having not read the original yet, I can only compare itto The Three Musketeers. Dumas' writing style losesenergy in the abridging process. The reader ought tobe aware that the story has been simplified and summarized.If you want the true flavor of Dumas, order the unabridgedversion."
0,"Does not work with blackberry 2.5 mm interface After the fact I now see some folks that sell this same product clarify it will not work with a Blackberry-- this amazon listing does not state that. I received it and it is mono (not stereo) unless you insert it only half way into blackberry and wiggle it. So be careful and confirm your particular phone's compatability with a 2.5/3.5 adapter,"
1,"great!! I have never seen this movie, and a friend kept talking about it.....what a great story! And the cast is superb!"
1,"Nice Brush This brush is not your basic veggie brush. It fits nicely in my hands and it's rubberized grip is fantastic and non slip. The bristles are softer than many I have used, yet stiff enough to clean the biggest potatos and carrots. Sometimes with my other veggie brush my hand would get cramped. Your probably wondering... ""How many veggies must that guy scrub if his hand gets cramped?"" Well, I scrub lots of veggies- I am a professional scrubber. Anyway, this brush sure gets those vegetables clean."
1,The series that keeps you coming back for more! We've been watching this from Season One to Season Seven. It's truly awesome. Every season just gets better. You'll love all seven seasons from beginning to end. Don't miss any of them.
1,"Love, Love, Love my Keurig! This baby makes a great cup of coffee with no mess, no waiting, and no waste. It couldn't be easier! We are fairly picky about our coffee. We would grind our own and it had to be Eight O'Clock Columbian Roast and fresh. My husband thought a Keurig cup might be a nice occasional stand in for his regular pot, but after trying a wide variety of K cups from the sampler packs, he's found a new coffee that he likes more than his fresh ground Eight O'Clock... Caribou Blend. We also love Newman's Own Organic Special Blend Extra Bold. My kids have been having fun making hot chocolate as well as using just the hot water (hitting brew without adding a K cup) to cook their cup of noodles."
0,"Material too flimsy I bought this bed recently for my 9 year old lab mix. He doesn't dig, chew or abuse things in any way, so I wasn't concerned with getting a super abuse-proof bed. But after a couple of weeks of limited use I found a hole in the soft side of the bed. The fact that this side attracts hair is unfortunate, but a hole being made almost immediately makes this bed not worth buying. It may have been a decent design if it was made with sturdy materials. Very disappointing."
1,Great mirror! I've had one of these mirrors on my bike for seven years. I liked it so much that I ordered one for my husband's new bike. It's easy to install and a tough little mirror. It's been crunched several times and I'm always able to readjust it just fine.
1,"Well worth it! When I first considered this product, I thought that having a corer was unnecessary. I don't like having gadgets that only do one task, but this product has made any apple preparation an absolute breeze. It makes it easier to eat healthy and avoid the seeds. OXO makes quality goods, and this is no exception. I am happy with this product and would recommend it to fellow apple lovers."
0,Too gaudy Item arrived quickly and was well packaged.Bought this light fixture for our daughters room. It's cute but the larger plastic crystals are too big and so they all hang close together and overwhelm the overall look/feel of the light fixture making it entirely too gaudy and cheap looking. The same goes for the matching table lamp.
0,"Cute but cute doesn't cut it in a busy kitchen Usually OXO produces well designed items that have you thinking ""They *really* thought about how this thing was going to be used (and abused)!"" Unfortunately the other reviewers are spot on -- very bendy handles. It's a shame, but you should pass on these."
0,"Once again, a great book chopped up like onions. At a wimpy 85 minutes, so much is left out that unless you've read the book, a lot of what is happening probably won't make any sense.Avoid the movie, but definitely read the book by my favorite author Douglas Kennedy"
0,"Black Angst As a long-time mystery and Scarpetta/Cornwell fan, I bought Black Notice for entertainment. I wasn't prepared to be a captive voyeur to Scarpetta's angst and to wonder between the lines how much was projected from Cornwell's own psyche. The axiom is that successful writers write about what they know best. I wish she had stayed with fiction"
1,"I would give it five, but... I really like the availability of a calcium/magnesium supplement in powder form. And I am sure KAL does a fine job in quality testing. I give it four stars only because you must be very careful with the dosage. I used their recommendation for a few weeks and wound up missing several days of work with terrible diarhea. After taking several weeks away, I started again with half the dosage, and have had no problems.I recommend taking this conjunction with a good vitamin D3/K2 supplement."
0,"Disappointing This book does not supply the credible witness regarding the ""luminaries"" that I'd hoped for: i.e., marking time by the stars. It has plenty of curiosities.---------------------I'm not one much for reviewing political, religious or other controversial subject matter. I read some of it but don't care to be categorized simply because I want to know what's out there. On such material, I'll likely give 3 stars since there's not a no-comment option."
1,"Cool puzzle, not highest quality pieces We are really enjoying this puzzle, and learning a lot. The information written on the oceans makes the puzzle more interesting and manageable.The pieces are necessarily very small to match the size of the countries. The bigger problem is that they curl up just a bit, so the pieces don't lie flat as you make the puzzle. This is frustrating, and you don't get that satisfying feeling as you put a piece in, as you have to press it down a few times and it still doesn't quite flatten down. I'm trying covering the finished puzzle with heavy books, but I suspect it's just a problem of cheap glue.Still, I give it four stars since a good world puzzle is very hard to find, and the content is good."
0,"still waiting I think one have to be very passionated about the delivery time, even if I was warned for the late delivery.Now it takes ""TO"" long waiting. I'm afraid I never will receive this product. What about my payment I already did do long time ago. I only hope the Amazon seller ""KRUSHCO WRESTLING"" will not run away with my money without delivering."
0,"Dull, flat writing kills the fun Gore yes, lots of information about autopsies and assorted other matters, rather too-clearly-fictitious characters ... It all adds up to a rather flat, dispiriting formula effort. If you just HAVE to know who's responsible every time you read of a fictitious killing, then you'll get through this, otherwise it becomes rather a drag."
1,"One of the Best Texts in ""Calculus Reform"" If you read it through and through, you will find how wonderful it is to approach calculus in a graphical, numerical and symbolic way. If you want to challenge your mind in this way, this book is probably the most suitable for you. I am using it in my calculus calss, and I found the concepts are very clearly explained. The thing that I love most of this book is that it helps students develop a good understanding of calculus through observing and studying the graphs of the functions. This only imperfection of the book, if any, is that there lack of some theoretical exercises. But any book can not be perfect. The most important thing is how you enjoy it. For me, it is a new and fresh guide of the study of calculus."
1,"The Scarlet Letter a must read for any American The best book that I have ever been assigned to read for school by far. The way in which Hawthorne captures the shame that Hetser , the wearer of the scarlet letter, feels everyday and the utter torment that the weak Dimmesdale is in by not coming forth and saying he slept with Hester and the revenge ridden character of Chillingworth is spectactular.The way in which Hawthorne describes the setting and the actions that characters do is truly outstanding. Hawthorne has a huge flare for the dramatic which is great for the reader. Since Hester the main character concieved her daughter Pearl through an affair she has been snetenced to wear the scarlet A on her chest for the rest of her life. The story starts on the day Hester is to stand infront of the town and wear her badge of shame and all the drama in the small puritanical town of Boston starts from there. A must read for any American."
1,"Everyone Should Read this Novel This is one of those novels that everyone should read. Through isolation on a remotes island, we get to glimpse the life of these young boys and how chaos takes over their uncivilized new world. The refelection on human nature may be frightening but it is riveting and honest.Lord of the Flies is a short and easy read, and it should not be missed. I highly recommend this novel!"
1,"Can't Keep That Girl Down September and October seems to have given us a bumper crop of albums by 'mature' artists and here's another by a truly great singer. This time out, it's a more commercial venture than her jazz oriented tunes. Listen to the 'cover' tunes which Natalie at once makes her own. 'Old Man' 'Criminal' etc. are great songs but the cream of the crop has to be the title song. The question now is, why wasn't this album advertised more as least in this part of the world. Keyboards seem to more prevalent in the new offerings and this one is no exception. If you're a Natalie fan, you'll love it. If you're not, why not give it a try."
0,"girls just want to have fun I am really dissappointed with Amazon. This product was meant to be delivered to me on the 19 March 2008. To date it has not been delivered, i have paid for it . I have tried to contact Amazon customer services to no avail. I will never purchase anything from the amazon website again."
0,"One of the worst movies ever made! OK, I'm not going to get into this movie's lack of similarities to the video games;this movie just plain sucks. I can't see why anybody over the age of twelve can enjoy this piece of you know what. Come on, this movie has horrible acting, a dreadfully bad story and ""hilariously"" unfunny jokes. I think you people who gave this movie five stars really need professional help, 'cause one star is far too generous. I'm not saying all the media incarnations of mario sucked;the cartoons were actually pretty good. But this movie, in my opinion is what caused that chain of cartoons to end."
1,"Love this movie Great movie, lots of fun. I rent it every year so I bought it. It's a light movie with a great cast. It reminds me of home."
1,"Hot! Hot! Hot!! This Man Is a Superstar In the Making! I cannot describe the wonderful voice of this young man. Its so awesome, he takes my breath away. I recommend this cd to everyone. He shows such emotion and love with each note he sings. Thank you Clay Aiken for this magnificent cd and I so look forward to your tour and your next cd."
1,"Forsyte Saga - a well awarded but oft forgotten classic I'll make this short and to the point. I'm quite the avid reader, but usually I don't enjoy books of this nature, opting for fantasy and sci-fi escapism instead. This story is just beautifully told though. The subtleties of the characters and the twisting lives of the Forsyte family are fascinating and makes this one helluva a page turner. I was hooked immediately. I honestly believe that people of all ages will love this book, and I urge you to give it a shot! I know sometimes that novels taking place in this particular era can seem daunting for those of us who crave more ""Adventure! Action!"" type books, but there is no lack of excitement here!"
0,"Disappointed but still a fan. Can't hide my disappointment with this CD. I was looking forward to it, especially after attending the Idol concert in Raleigh. Unfortunately on this CD Clay is overpowered by background singers. There is also no diversity. Most of the songs sound the same to me. As an older fan I was hoping for some classic numbers like those Clay sang on the TV series. I won't be listening to this CD again. Hopefully whoever is responsible for it will learn from the experience and can produce something which will let Clay shine and reach out to his entire audience on his next CD."
0,"Horrible teenybopper fluff ""Demon In My View"" (the title is lifted from Poe's poem ""Alone"")contains nothing of redeeming value, or any serious literary merit. I think any 6-yr old could produce better art while half-asleep. The story is trite, confused, slow, and stereotypical. The editor should be immediately fired for letting this into the market. The annoying social consciousness, laughable teenage ""angst,"" and downright idiocy will appeal to the ""Dawsons Creek"" crowd I am sure, but this is not for me, or any other discerning and intelligent reader."
0,"Leaks at the kid's belly Leaks at my kid's belly (especially during his sleep or nap), which is totally unacceptable.Pampers Swaddlers, Huggies, and even Costco's Kirkland Signature don't have this issue. This diaper is good for daytime only. We bought Huggies for night time or naps.Very disappointing."
1,"2nd in a terrific family saga series It's not easy to find this book anymore - I got it at my library but had to special-order it from another branch. The series has two different numbering systems - one by order written, one by order of events. In the order of events, this is the 2nd in events, following The Building of Jalna. I wasn't crazy about the opening, but the story really picked up after that and is a delightful mix of humor and drama. If you like family sagas, then you'll enjoy the Whiteoaks series. I especially enjoyed the children in the story (Ernest's 'my eye' comments really become comical). I plan to read the whole series."
0,"Redemption As other readers have noted, this book is not nearly the book Trinity is. Wish I hadn't read it, the first was so good.I guess that's the trouble with sequels."
1,"Very good movie A Very good movie, well dispatched in time. The blu ray box bore few bumps on each sides certainly because of the handling"
0,"Big Disappointment Anyone who saw the stage production of JOSEPH AND THE AMAZING TECHNICOLOR RAINCOAT must be disappointed by the movie. The main problem is the staging of it as a play at a school, resulting in unrealistic and cutesy scenes of kids worshipfully smiling at singing adults. The music is good, but the narrator makes faces, and Danny Osmond with long hair and half-shaven looks like he just woke up from sleeping on the street. My advice if you have this video is to close your eyes, and just listen to the music."
0,"I do not recommend this vacuum We bought this Emer Galilieo vacuum cleaner for about $400 more than one year ago. The retractable cord broke after a short time. We had to send the vacuum to NJ to get it repaired by using the warranty. After a month they sent it back with the same problem and the on-off button was broken as well! I called the customer service and asked for refund or replacement and they were kind enough to replace the vacuum with a new one. This vacuum is very powerful, however the handle (hose) is kind of heavy and the hose twists frequently and makes it difficult to use. By considering its high price, I guess there should be much better choices than this one if you are looking for a powerful canister vacuum cleaner."
0,"Not the same color as on the detail page! So disappointed and will be returning this. The color of the product on the detail page is an elegant dark-grey with a smattering of green, but the actual product itself is very green and drab looking. I've attached an actual photo. Is it sage? I suppose. Is it dark? No. Is it anything like the product photo? Not at all."
1,"Very good but doesn't follow book We loved the movie very much...my 9 and 5 year old girls loved it, especially the ending. We didn't find it too scary at all.However, both my 9 year old and I enjoyed the book far more...it gave such a deeper insight into Marty's heart, and into the world of a boy and his dog. We were both very affected by the book; it made an impression on us that the movie did not.I especially did not like the addition of another child, a girl, into the story. It seemed Hollywood wanted to add a little childhood flirting to make the movie more sellable. That just served as a distraction from this fine story. There were many differences from the book, but this was the one that irked me.It still was a very good movie with a heartwarming ending. If you haven't read the book, you'll like it even more cause you won't be comparing differences."
0,"Did not fit in ear I was amazed how poorly these fit in my ear, in fact, after trying for a couple of weeks, I could not tell which one was the R and which was the L as they both fit so poorly. The spiky part hurt my ear after a few minutes of wearing.I threw these out and purchased the Umbo earbud. Much, much better fit there."
0,"Great Work, Poorly Organized Kindle Book This review is intended as a review of the book, not of the work of Edgar Allan Poe. As a Poe fan, I purchased this book just for the pure fun of reading Poe on my Kindle. However, the book is so poorly organized that finding a particular tale or poem is a real pain and takes a lot of the fun out of it. While there is a table of contents, the individual works are not list there; rather there are groupings of the works so you have to know (or guess) to which group the work you may be looking for belongs. Alas, there is also no index. This is an electronic book: I should be able to toggle down a table of contents to a particular work, select it, and be taken there, but it doesn't happen that way. Not recommended for Kindle readers!"
1,"The kids loved it! Stuart Little is one of those nice films that you can drag out on a rainy winters' day, and the kids will watch it despite having seen it lots of times before. The blu-ray quality is very good, and there is nothing in this film which will disturb young children - mine are 5 and 8 and they both enjoy it. Recommended!"
1,Rick I think all of the people who think Simple Plans album sucks can lick my balls because there is not one song that is not good on the Cd. I think simple plan did a great job making the album and everyone who thiks it sucks can lick my ballsack
0,"Took too long It's great ordering a book, and the book was good, but the delivery took so long that I had to go to the bookstore and get it for my daughters class anyway, so it was really a waste. Shouldn't take over two weeks to get a book."
